year,MPG(comb),cylinders,displ (L),log_displ,vehicle_class_Large Cars,vehicle_class_Midsize Cars,vehicle_class_Midsize-Large Station Wagons,vehicle_class_Minicompact Cars,vehicle_class_Minivan,vehicle_class_Small Pickup Trucks,vehicle_class_Small Station Wagons,vehicle_class_Sport Utility Vehicle,vehicle_class_Standard Pickup Trucks,vehicle_class_Subcompact Cars,vehicle_class_Two Seaters,vehicle_class_Vans,drive_Front-Wheel Drive,drive_Rear-Wheel Drive,trany_Manual
2017,25,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,22,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,22,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,18,6.0,3.6,1.2809338454620642,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,17,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,22,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,24,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,18,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,26,4.0,1.5,0.4054651081081644,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,19,6.0,3.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,19,6.0,3.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2017,13,8.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017,19,6.0,3.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,24,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,17,8.0,6.2,1.824549292051046,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,25,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,21,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,30,4.0,1.5,0.4054651081081644,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,15,12.0,6.6,1.8870696490323797,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,18,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,27,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,17,8.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,18,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,18,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,24,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,16,8.0,4.4,1.4816045409242156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,16,8.0,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,23,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,13,12.0,6.3,1.840549633397487,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,17,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,23,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,16,8.0,4.4,1.4816045409242156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,13,12.0,6.3,1.840549633397487,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,18,8.0,3.9,1.3609765531356006,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,17,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,19,6.0,3.6,1.2809338454620642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,20,6.0,3.6,1.2809338454620642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,16,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,24,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,20,6.0,3.5,1.252762968495368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,22,6.0,3.5,1.252762968495368,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017,16,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,18,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,18,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,18,8.0,4.0,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,13,12.0,6.5,1.8718021769015913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,21,8.0,4.0,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,13,12.0,6.5,1.8718021769015913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,24,6.0,3.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,24,6.0,3.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,22,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,24,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,18,8.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,24,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,18,8.0,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,20,8.0,4.7,1.547562508716013,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,24,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,23,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,19,8.0,4.4,1.4816045409242156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,22,5.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,13,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,14,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,20,8.0,4.7,1.547562508716013,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,21,6.0,3.7,1.308332819650179,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,21,6.0,3.7,1.308332819650179,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,28,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017,20,6.0,3.6,1.2809338454620642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,17,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,20,8.0,4.7,1.547562508716013,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,19,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,19,8.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,19,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,17,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,27,4.0,2.0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,18,6.0,3.5,1.252762968495368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,22,6.0,3.6,1.2809338454620642,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,19,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,20,6.0,3.5,1.252762968495368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,18,6.0,3.5,1.252762968495368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,26,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,20,6.0,3.6,1.2809338454620642,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,21,4.0,2.7,0.9932517730102834,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017,21,6.0,3.5,1.252762968495368,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017,19,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,20,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,20,6.0,3.6,1.2809338454620642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,12,12.0,6.3,1.840549633397487,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,18,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,34,4.0,1.4,0.3364722366212129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2017,23,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,17,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,22,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,16,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,22,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,14,8.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,18,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,22,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,18,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,21,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,17,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,29,4.0,1.4,0.3364722366212129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,20,4.0,2.7,0.9932517730102834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,18,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,19,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,19,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,17,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,17,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,17,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,20,4.0,2.7,0.9932517730102834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,27,4.0,2.0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017,18,8.0,3.9,1.3609765531356006,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,19,6.0,3.7,1.308332819650179,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,16,8.0,6.2,1.824549292051046,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,24,6.0,3.0,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,16,8.0,4.6,1.5260563034950492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,27,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2017,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,23,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,26,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,24,6.0,3.5,1.252762968495368,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,19,4.0,2.5,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,21,4.0,2.5,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2017,19,6.0,4.0,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2017,16,8.0,5.6,1.7227665977411035,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,17,6.0,4.0,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,18,6.0,4.0,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017,24,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,15,8.0,5.7,1.7404661748405046,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,13,8.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,12,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,14,8.0,5.7,1.7404661748405046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,31,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,32,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,29,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,30,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,31,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,19,6.0,4.0,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017,16,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,19,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,20,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,28,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,27,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,13,8.0,6.8,1.916922612182061,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,22,4.0,2.3,0.8329091229351039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,21,6.0,3.6,1.2809338454620642,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,32,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,34,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,35,4.0,1.5,0.4054651081081644,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,36,4.0,1.5,0.4054651081081644,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,15,8.0,5.7,1.7404661748405046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,3.0,1.5,0.4054651081081644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,30,4.0,1.8,0.5877866649021191,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,32,4.0,1.8,0.5877866649021191,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,28,4.0,1.6,0.47000362924573563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,16,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,29,4.0,1.6,0.47000362924573563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,34,4.0,1.5,0.4054651081081644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,32,4.0,1.5,0.4054651081081644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,33,4.0,1.5,0.4054651081081644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,25,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,15,8.0,5.6,1.7227665977411035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,25,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,21,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,22,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,21,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,15,8.0,5.7,1.7404661748405046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,19,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,33,4.0,1.5,0.4054651081081644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,23,6.0,3.6,1.2809338454620642,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,18,8.0,6.4,1.8562979903656263,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,21,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,28,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017,26,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,31,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,30,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,22,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,18,8.0,5.0,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,18,8.0,5.0,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,21,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,28,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,20,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,21,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,18,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,19,8.0,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,19,8.0,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,22,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,23,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,26,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,20,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,29,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017,29,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,18,8.0,6.4,1.8562979903656263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,24,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,18,8.0,5.7,1.7404661748405046,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,16,8.0,6.2,1.824549292051046,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,18,8.0,6.4,1.8562979903656263,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,16,8.0,6.2,1.824549292051046,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,31,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,31,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,28,4.0,2.5,0.9162907318741551,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,30,4.0,2.5,0.9162907318741551,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,27,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,34,4.0,1.5,0.4054651081081644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,36,4.0,1.5,0.4054651081081644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,18,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
